index,case_id,slice_id,mean_dice,mean_iou,present_gt_classes,present_pred_classes
256,img0026,img0026_slice0082,0.8131631289063335,0.7192873986474616,"1,5,6,7,8,9","1,5,6,7,8,9"
257,img0026,img0026_slice0083,0.8657812635184967,0.7712932164434122,"5,6,8,9","5,6,8,9"
258,img0026,img0026_slice0084,0.8728664135629488,0.7886852789833814,"5,6,8,9","5,6,8,9"
259,img0026,img0026_slice0085,0.8423966484890163,0.7388701006674527,"5,6,8,9","5,6,8,9"
260,img0026,img0026_slice0086,0.7418889059141704,0.6224393700710997,"5,6,8,9","5,6,8,9"
261,img0026,img0026_slice0087,0.8651879081457753,0.7688820776371138,"5,8,9","5,8,9"
262,img0026,img0026_slice0088,0.7362027421924376,0.6475211537545129,"5,8,9","5,8,9"
263,img0026,img0026_slice0089,0.6950038846130262,0.6211610486440969,"5,8,9","5,8,9"
264,img0026,img0026_slice0090,0.5991938494570427,0.5395979791798969,"5,8,9","5,8,9"
265,img0026,img0026_slice0091,0.6610998795888766,0.5902523616311485,"5,8,9","5,8,9"
266,img0026,img0026_slice0092,0.5562700421716423,0.4793160095260565,"5,8,9","5,8,9"
267,img0026,img0026_slice0093,0.5262181157460128,0.435244333004436,"5,8,9","5,8"
268,img0026,img0026_slice0094,0.844185691478814,0.7338243899522996,"5,8","5,8"
269,img0026,img0026_slice0095,0.8094241782384545,0.68070098215317,"5,8","5,8"
270,img0026,img0026_slice0096,0.7791769847201064,0.6607099334620549,"5,8","5,8"
271,img0026,img0026_slice0097,0.8148348845692497,0.7047684547867601,"5,8","5,8"
272,img0026,img0026_slice0098,0.8743435107384434,0.7871780376178866,"5,8","5,8"
273,img0026,img0026_slice0099,0.7740581099605566,0.664480004019364,"5,8","5,8"
274,img0026,img0026_slice0100,0.6590747622520159,0.5236594528972714,"5,8","5,8"
275,img0026,img0026_slice0101,0.8109942423177026,0.6824833298924419,"5,8","5,8"
276,img0026,img0026_slice0102,0.8591806758528933,0.7540593112455519,"5,8","5,8"
277,img0026,img0026_slice0103,0.8824107104410432,0.7897044701501852,"5,8","5,8"
278,img0026,img0026_slice0104,0.8043831076510293,0.6827519008112921,"5,8","5,8"
279,img0026,img0026_slice0105,0.8337442640681179,0.728255353668374,"5,8","5,8"
280,img0026,img0026_slice0106,0.8214676889102783,0.7079365079010982,"5,8","5,8"
281,img0026,img0026_slice0107,0.8288501104655153,0.72066726373474,"5,8","5,8"
282,img0026,img0026_slice0108,0.801957046607551,0.6892257520812586,"5,8","5,8"
283,img0026,img0026_slice0109,0.7824639833471919,0.6432096641543453,"5,8","5,8"
284,img0026,img0026_slice0110,0.7852283427281186,0.6689359637521173,"5,8","5,8"
285,img0026,img0026_slice0111,0.7127690557220867,0.5924618588973258,"5,8","5,8"
286,img0026,img0026_slice0112,0.7407411969271418,0.6167028633823687,"5,8","5,8"
287,img0026,img0026_slice0113,0.8126857895609338,0.7087270521770321,"5,8","5,8"
288,img0026,img0026_slice0114,0.913677713687562,0.8414313221490015,"5,8","5,8"
289,img0026,img0026_slice0115,0.759111855853047,0.624753783579334,"5,8","5,8"
290,img0026,img0026_slice0116,0.4155844155304436,0.2622950819242139,5,5
291,img0026,img0026_slice0117,0.7692307691650231,0.6249999999131945,5,5
292,img0026,img0026_slice0118,0.8029197079705898,0.6707317072352766,5,5
293,img0026,img0026_slice0119,0.7538461537881657,0.6049382715302546,5,5
294,img0026,img0026_slice0120,0.09090909089531682,0.04761904761148904,5,5
295,img0026,img0026_slice0121,0.0,0.0,5,9
296,img0026,img0026_slice0122,0.0,0.0,5,9
297,img0026,img0026_slice0123,0.0,0.0,5,
298,img0028,img0028_slice0004,0.0,0.0,,
299,img0028,img0028_slice0017,0.0,0.0,,
300,img0028,img0028_slice0020,0.0,0.0,,6
301,img0028,img0028_slice0025,0.0,0.0,,
302,img0028,img0028_slice0036,0.0,0.0,6,9
303,img0028,img0028_slice0037,0.364999999990875,0.2874015747918346,6,"6,14"
304,img0028,img0028_slice0038,0.3133903133869652,0.29569892472522114,6,"6,9,14"
305,img0028,img0028_slice0039,0.32065821658669785,0.30891173949902856,6,"6,9,14"
306,img0028,img0028_slice0040,0.22711768049899309,0.20807291666449923,6,"6,8,9,14"
307,img0028,img0028_slice0041,0.2887517146761553,0.25468844524874756,6,"6,8,9"
308,img0028,img0028_slice0042,0.7806714837946295,0.6875189474757997,"2,6,8,9","2,6,8,9"
309,img0028,img0028_slice0043,0.6823360362500019,0.6211703745399205,"2,6,8,9,14","2,6,8,9,14"
310,img0028,img0028_slice0044,0.6930976899726102,0.6322364467318096,"2,6,8,9,14","2,6,8,9"
311,img0028,img0028_slice0045,0.6816000715885591,0.6013447911742198,"2,6,8,9,14","2,6,8,9,14"
312,img0028,img0028_slice0046,0.6766781028565749,0.6052920332184486,"2,6,8,9,14","2,6,8,9,14"
313,img0028,img0028_slice0047,0.8476540989910879,0.7493952612677476,"2,6,8,9,14","2,6,8,9,14"
314,img0028,img0028_slice0048,0.905647058719549,0.8301548067392739,"2,3,6,8,9,14","2,3,6,8,9,14"
315,img0028,img0028_slice0049,0.9236727515101966,0.8592835145588995,"2,3,6,8,9,14","2,3,6,8,9,14"
316,img0028,img0028_slice0050,0.6929098652568473,0.6456817353467876,"2,3,6,8,9,11,14","2,3,4,6,8,9,14"
317,img0028,img0028_slice0051,0.7544235034947823,0.6643319538179054,"2,3,4,6,8,9,11,14","2,3,4,6,8,9,11,14"
318,img0028,img0028_slice0052,0.7955873065614024,0.7098195853172181,"2,3,4,6,8,9,11,14","2,3,4,6,8,9,11,14"
319,img0028,img0028_slice0053,0.7418286275569892,0.6538835879524838,"2,3,4,6,8,9,11,14","2,3,4,6,8,9,11,14"
320,img0028,img0028_slice0054,0.7777898498308378,0.6650585263472397,"2,3,4,6,8,9,11,14","2,3,4,6,8,9,11,14"
321,img0028,img0028_slice0055,0.8475816991990194,0.7603567919765714,"2,3,4,6,8,9,11,14","2,3,4,6,8,9,11,14"
322,img0028,img0028_slice0056,0.6592493014132776,0.5855968832324401,"2,3,4,6,7,8,9,11,14","1,2,3,4,6,8,9,11,14"
323,img0028,img0028_slice0057,0.656185624603524,0.5787201980203636,"2,3,4,6,7,8,9,11,14","2,3,4,6,8,9,10,11,14"
324,img0028,img0028_slice0058,0.6923064587394981,0.609420227212272,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,10,11,14"
325,img0028,img0028_slice0059,0.7827389048981125,0.677756495575422,"2,3,4,6,7,8,9,10,11,14","2,3,4,6,7,8,9,10,11,14"
326,img0028,img0028_slice0060,0.7305901651582679,0.6332233153785642,"2,3,4,6,7,8,9,10,11,14","2,3,4,6,7,8,9,10,11,14"
327,img0028,img0028_slice0061,0.7143012721936308,0.6241433790208926,"2,3,4,6,7,8,9,10,11,14","2,3,4,6,7,8,9,10,11,14"
328,img0028,img0028_slice0062,0.5533401507269822,0.47861306975836904,"1,2,3,4,6,7,8,9,10,11,12,13,14","1,3,4,6,7,8,9,10,11,14"
329,img0028,img0028_slice0063,0.5596153100575119,0.4849645935206845,"1,3,4,6,7,8,9,10,11,12,13,14","1,3,4,6,7,8,9,10,11,14"
330,img0028,img0028_slice0064,0.5646651990572841,0.510546789507181,"1,3,6,7,8,9,10,11,12,13","1,3,4,6,7,8,9,10,11,14"
331,img0028,img0028_slice0065,0.5401167828219439,0.4761168062551955,"1,3,6,7,8,9,10,11,12,13","1,3,4,6,7,8,9,10,11,14"
332,img0028,img0028_slice0066,0.45700028866838044,0.3908259205347668,"1,3,6,7,8,9,10,11,12,13","1,4,6,7,8,9,10,11,14"
333,img0028,img0028_slice0067,0.5068781857780713,0.4350311645603501,"1,6,7,8,9,10,11,12,13","1,4,6,7,8,9,10,11,14"
334,img0028,img0028_slice0068,0.4509731974677524,0.3946971637043123,"1,6,7,8,9,10,12,13","1,4,6,7,8,9,10,14"
335,img0028,img0028_slice0069,0.49822788311678695,0.4414411636685915,"1,6,7,8,9,10,12,13","1,4,6,7,8,9,10,14"
336,img0028,img0028_slice0070,0.5490481137339598,0.485697801464179,"1,6,7,8,9,10,12","1,4,6,7,8,9,10,14"
337,img0028,img0028_slice0071,0.7126932208320007,0.636780361749967,"1,6,7,8,9,10","1,4,6,7,8,9,10"
338,img0028,img0028_slice0072,0.6215406382635733,0.5556135003615179,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
339,img0028,img0028_slice0073,0.7680416337311752,0.6994575437353528,"1,5,6,7,8,9","1,5,6,7,8,9,10"
340,img0028,img0028_slice0074,0.6760469817529251,0.6202328598498317,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
341,img0028,img0028_slice0075,0.6582452193213606,0.5924714912367597,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
342,img0028,img0028_slice0076,0.6742045088002813,0.6160999660010718,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
343,img0028,img0028_slice0077,0.912198585825423,0.8406762188078251,"1,5,6,7,8,9","1,5,6,7,8,9"
344,img0028,img0028_slice0078,0.9035748464765977,0.8327543816421127,"1,5,6,7,8,9","1,5,6,7,8,9"
345,img0028,img0028_slice0079,0.7454119985512356,0.6842439110170767,"5,6,7,8,9","1,5,6,7,8,9"
346,img0028,img0028_slice0080,0.746342122031046,0.700386482044583,"5,6,8,9","4,5,6,8,9"
347,img0028,img0028_slice0081,0.9133208799385905,0.8499223044710948,"5,6,8,9","5,6,8,9"
348,img0028,img0028_slice0082,0.8893212509728821,0.8072574966771573,"5,6,8,9","5,6,8,9"
349,img0028,img0028_slice0083,0.8380485443819783,0.726546172133127,"5,6,8,9","5,6,8,9"
350,img0028,img0028_slice0084,0.7664509605099568,0.6557552036228659,"5,8,9","5,8,9"
351,img0028,img0028_slice0085,0.8636757818744529,0.7707207206433995,"5,8","5,8"
352,img0028,img0028_slice0086,0.8433103447716139,0.7383913763729595,"5,8","5,8"
353,img0028,img0028_slice0087,0.9024026511380092,0.8268063981351652,"5,8","5,8"
354,img0028,img0028_slice0088,0.8677906893240395,0.7794397758222371,"5,8","5,8"
355,img0074,img0074_slice0012,0.0,0.0,,
356,img0074,img0074_slice0026,0.0,0.0,,"6,14"
357,img0074,img0074_slice0030,0.0,0.0,,6
358,img0074,img0074_slice0045,0.9599999999573333,0.9230769229980277,3,3
359,img0074,img0074_slice0046,0.792890536597006,0.6890830027164517,"3,14","3,14"
360,img0074,img0074_slice0047,0.7278936305879937,0.6222079954312489,"3,14","3,14"
361,img0074,img0074_slice0048,0.43173600185191313,0.3440756064749326,"1,3,14","3,14"
362,img0074,img0074_slice0049,0.4515786880541821,0.3835527792852325,"1,3,14","1,3,6,8,14"
363,img0074,img0074_slice0050,0.6050761488175912,0.5280081094872285,"1,3,11,14","1,3,14"
364,img0074,img0074_slice0051,0.5573874295876823,0.46550845906107174,"1,3,11,14","1,3,14"
365,img0074,img0074_slice0052,0.2691197931551547,0.18592359709753326,"1,3,11,14","1,3,6,8,14"
366,img0074,img0074_slice0053,0.3007579698791621,0.22875394325421242,"1,3,7,11,14","1,3,6,7,14"
367,img0074,img0074_slice0054,0.2749096723413879,0.2279136025300393,"1,3,7,11,14","1,3,6,7,14"
368,img0074,img0074_slice0055,0.3841057426273326,0.32990094558287264,"1,3,7,11,14","1,3,6,7,8,14"
369,img0074,img0074_slice0056,0.650062596501272,0.5427223223407219,"1,3,7,11,14","1,3,7,11,14"
370,img0074,img0074_slice0057,0.47951710905343575,0.3952059365906496,"1,3,7,11,14","1,3,4,7,8,11,14"
371,img0074,img0074_slice0058,0.5083690497457016,0.3954778174696628,"1,3,6,7,11,14","1,3,6,7,8,11,14"
372,img0074,img0074_slice0059,0.6062683768339251,0.47576847999124,"1,3,4,6,7,11,14","1,3,4,6,7,11,14"
373,img0074,img0074_slice0060,0.5949234016324616,0.5297514346243731,"1,3,4,6,7,11,14","1,2,3,4,6,7,8,10,11,14"
374,img0074,img0074_slice0061,0.6932834703406741,0.6331758914587203,"1,3,4,6,7,11,14","1,2,3,4,6,7,10,11,14"
375,img0074,img0074_slice0062,0.6900718517258013,0.6434938191261967,"1,3,4,6,7,14","1,3,4,6,7,10,11,14"
376,img0074,img0074_slice0063,0.4177729093009505,0.38754829095139426,"1,3,4,6,7","1,2,3,4,6,7,8,9,10,11,14"
377,img0074,img0074_slice0064,0.41195860352070995,0.3846770737098354,"1,3,6,7","1,2,3,6,7,8,10,11,14"
378,img0074,img0074_slice0065,0.6090471435905271,0.5753379238564452,"1,3,6,7","1,3,6,7,8"
379,img0074,img0074_slice0066,0.4111071874536692,0.3950742663553478,"1,5,6,7","1,6,7,8,9,10"
380,img0074,img0074_slice0067,0.8504039893597891,0.7886430266750671,"1,5,6,7","1,5,6,7"
381,img0074,img0074_slice0068,0.6646665707270394,0.6152562330051413,"1,5,6,7","1,5,6,7,8"
382,img0074,img0074_slice0069,0.8616431129186773,0.787491904388557,"1,5,6,7","1,5,6,7"
383,img0074,img0074_slice0070,0.8575788254989967,0.7665398449277423,"1,5,6,7","1,5,6,7"
384,img0074,img0074_slice0071,0.6806544986794778,0.6033823681983705,"1,5,6,7","1,5,6,7,8"
385,img0074,img0074_slice0072,0.7540315470873278,0.6437180618795307,"1,5,6,7","1,5,6,7"
386,img0074,img0074_slice0073,0.612618960959027,0.567037037013053,"5,6","1,5,6"
387,img0074,img0074_slice0074,0.6246153681670888,0.5884763854370697,"5,6","5,6,8"
388,img0074,img0074_slice0075,0.9803888057782584,0.9615321386848409,"5,6","5,6"
389,img0074,img0074_slice0076,0.9256478709596815,0.8650381993338118,"5,6","5,6"
390,img0074,img0074_slice0077,0.4397773028801204,0.3961488549913912,"5,6","5,6,8,9"
391,img0074,img0074_slice0078,0.3770833333147817,0.3113975576440773,"5,6","5,6,8,9"
392,img0074,img0074_slice0084,0.0,0.0,,"5,8"
393,img0074,img0074_slice0085,0.0,0.0,,"5,8"
