filename,stem,split,image_path,mask_path,original_width,original_height,foreground_ratio,bbox_available,bbox_count
cju1fj6axwfp30835ukhuzhw9.jpg,cju1fj6axwfp30835ukhuzhw9,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1fj6axwfp30835ukhuzhw9.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1fj6axwfp30835ukhuzhw9.png,576,547,0.243957,True,1
cju1fmsyf6gxb0801cimx2gle.jpg,cju1fmsyf6gxb0801cimx2gle,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1fmsyf6gxb0801cimx2gle.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1fmsyf6gxb0801cimx2gle.png,570,531,0.07945,True,1
cju1fr4etsmrr09933u4t4aql.jpg,cju1fr4etsmrr09933u4t4aql,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1fr4etsmrr09933u4t4aql.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1fr4etsmrr09933u4t4aql.png,570,521,0.279688,True,1
cju1ftaji6isw0855108yqcse.jpg,cju1ftaji6isw0855108yqcse,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1ftaji6isw0855108yqcse.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1ftaji6isw0855108yqcse.png,562,502,0.146471,True,1
cju1fuoa4wmc50835qfd11sp9.jpg,cju1fuoa4wmc50835qfd11sp9,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1fuoa4wmc50835qfd11sp9.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1fuoa4wmc50835qfd11sp9.png,621,528,0.081863,True,1
cju1g20bdwq6u0835e16xugcd.jpg,cju1g20bdwq6u0835e16xugcd,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1g20bdwq6u0835e16xugcd.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1g20bdwq6u0835e16xugcd.png,622,531,0.194909,True,1
cju1gi7jlwyld0835cdf6g6qz.jpg,cju1gi7jlwyld0835cdf6g6qz,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1gi7jlwyld0835cdf6g6qz.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1gi7jlwyld0835cdf6g6qz.png,611,529,0.0472,True,1
cju1gkndf6yi10801o1qnje19.jpg,cju1gkndf6yi10801o1qnje19,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1gkndf6yi10801o1qnje19.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1gkndf6yi10801o1qnje19.png,623,528,0.105754,True,1
cju1h5w4wxajx0835mc954kxy.jpg,cju1h5w4wxajx0835mc954kxy,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1h5w4wxajx0835mc954kxy.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1h5w4wxajx0835mc954kxy.png,622,528,0.084582,True,1
cju1h89h6xbnx08352k2790o9.jpg,cju1h89h6xbnx08352k2790o9,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1h89h6xbnx08352k2790o9.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1h89h6xbnx08352k2790o9.png,570,531,0.083959,True,1
cju1haab178i70799tk9z8y8x.jpg,cju1haab178i70799tk9z8y8x,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1haab178i70799tk9z8y8x.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1haab178i70799tk9z8y8x.png,525,531,0.103714,True,1
cju1hhj6mxfp90835n3wofrap.jpg,cju1hhj6mxfp90835n3wofrap,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1hhj6mxfp90835n3wofrap.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1hhj6mxfp90835n3wofrap.png,622,530,0.035667,True,1
cju1hp9i2xu8e0988u2dazk7m.jpg,cju1hp9i2xu8e0988u2dazk7m,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1hp9i2xu8e0988u2dazk7m.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1hp9i2xu8e0988u2dazk7m.png,490,531,0.128341,True,1
cju1hs0za7jha0855vj0mdrjt.jpg,cju1hs0za7jha0855vj0mdrjt,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1hs0za7jha0855vj0mdrjt.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1hs0za7jha0855vj0mdrjt.png,571,531,0.174736,True,1
cju1hyolc7aqu0878rrkfn1lr.jpg,cju1hyolc7aqu0878rrkfn1lr,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju1hyolc7aqu0878rrkfn1lr.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju1hyolc7aqu0878rrkfn1lr.png,1348,1070,0.076464,True,1
cju2hdr06v2bq0799mbm3bks1.jpg,cju2hdr06v2bq0799mbm3bks1,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hdr06v2bq0799mbm3bks1.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hdr06v2bq0799mbm3bks1.png,621,530,0.235724,True,1
cju2hewssldzx0835ep795xu0.jpg,cju2hewssldzx0835ep795xu0,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hewssldzx0835ep795xu0.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hewssldzx0835ep795xu0.png,576,530,0.042348,True,1
cju2hfqnmhisa0993gpleeldd.jpg,cju2hfqnmhisa0993gpleeldd,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hfqnmhisa0993gpleeldd.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hfqnmhisa0993gpleeldd.png,621,530,0.018819,True,2
cju2hgsptlfam0835o3b59h1o.jpg,cju2hgsptlfam0835o3b59h1o,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hgsptlfam0835o3b59h1o.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hgsptlfam0835o3b59h1o.png,530,528,0.024686,True,1
cju2hjrqcvi2j0801bx1i6gxg.jpg,cju2hjrqcvi2j0801bx1i6gxg,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hjrqcvi2j0801bx1i6gxg.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hjrqcvi2j0801bx1i6gxg.png,599,531,0.015487,True,2
cju2hlm19vjjf0801o69qnber.jpg,cju2hlm19vjjf0801o69qnber,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hlm19vjjf0801o69qnber.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hlm19vjjf0801o69qnber.png,570,530,0.148358,True,1
cju2hos57llxm08359g92p6jj.jpg,cju2hos57llxm08359g92p6jj,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hos57llxm08359g92p6jj.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hos57llxm08359g92p6jj.png,622,529,0.134589,True,1
cju2hqt33lmra0988fr5ijv8j.jpg,cju2hqt33lmra0988fr5ijv8j,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hqt33lmra0988fr5ijv8j.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hqt33lmra0988fr5ijv8j.png,602,528,0.1497,True,1
cju2htabevq9108015qjei0x7.jpg,cju2htabevq9108015qjei0x7,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2htabevq9108015qjei0x7.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2htabevq9108015qjei0x7.png,332,487,0.457114,True,1
cju2hugv9vget0799hhk7ksvg.jpg,cju2hugv9vget0799hhk7ksvg,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hugv9vget0799hhk7ksvg.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hugv9vget0799hhk7ksvg.png,613,529,0.01602,True,1
cju2hx006vidl0799igm81vmh.jpg,cju2hx006vidl0799igm81vmh,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2hx006vidl0799igm81vmh.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2hx006vidl0799igm81vmh.png,622,528,0.025459,True,1
cju2i03ptvkiu0799xbbd4det.jpg,cju2i03ptvkiu0799xbbd4det,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2i03ptvkiu0799xbbd4det.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2i03ptvkiu0799xbbd4det.png,600,528,0.08089,True,1
cju2i3hzclw3o0988rrgh911i.jpg,cju2i3hzclw3o0988rrgh911i,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2i3hzclw3o0988rrgh911i.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2i3hzclw3o0988rrgh911i.png,598,531,0.311008,True,1
cju2i8br1vqtd08784u6vmcjk.jpg,cju2i8br1vqtd08784u6vmcjk,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2i8br1vqtd08784u6vmcjk.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2i8br1vqtd08784u6vmcjk.png,622,531,0.186099,True,1
cju2iatlki5u309930zmgkv6h.jpg,cju2iatlki5u309930zmgkv6h,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2iatlki5u309930zmgkv6h.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2iatlki5u309930zmgkv6h.png,621,522,0.240207,True,1
cju2igw4gvxds0878808qj398.jpg,cju2igw4gvxds0878808qj398,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2igw4gvxds0878808qj398.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2igw4gvxds0878808qj398.png,626,546,0.438768,True,1
cju2ij9uiic2l09933ljiv6gm.jpg,cju2ij9uiic2l09933ljiv6gm,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ij9uiic2l09933ljiv6gm.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2ij9uiic2l09933ljiv6gm.png,617,530,0.036421,True,1
cju2lberzkdzm09938cl40pog.jpg,cju2lberzkdzm09938cl40pog,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2lberzkdzm09938cl40pog.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2lberzkdzm09938cl40pog.png,605,528,0.210287,True,1
cju2lcyfgkf5809932fn9gucn.jpg,cju2lcyfgkf5809932fn9gucn,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2lcyfgkf5809932fn9gucn.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2lcyfgkf5809932fn9gucn.png,571,530,0.063649,True,1
cju2lejzcy4pc0878c9rlonot.jpg,cju2lejzcy4pc0878c9rlonot,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2lejzcy4pc0878c9rlonot.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2lejzcy4pc0878c9rlonot.png,571,530,0.217609,True,1
cju2lyynuymli0855g7fxgbhe.jpg,cju2lyynuymli0855g7fxgbhe,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2lyynuymli0855g7fxgbhe.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2lyynuymli0855g7fxgbhe.png,612,519,0.045437,True,1
cju2lz8vqktne0993fuym6drw.jpg,cju2lz8vqktne0993fuym6drw,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2lz8vqktne0993fuym6drw.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2lz8vqktne0993fuym6drw.png,613,531,0.059357,True,1
cju2m56cryvqd0801gtn2yp8t.jpg,cju2m56cryvqd0801gtn2yp8t,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2m56cryvqd0801gtn2yp8t.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2m56cryvqd0801gtn2yp8t.png,616,546,0.039886,True,1
cju2m71z2ywwv080131bcrsd3.jpg,cju2m71z2ywwv080131bcrsd3,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2m71z2ywwv080131bcrsd3.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2m71z2ywwv080131bcrsd3.png,570,531,0.089034,True,1
cju2ma647l0nj0993ot4deq2q.jpg,cju2ma647l0nj0993ot4deq2q,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ma647l0nj0993ot4deq2q.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2ma647l0nj0993ot4deq2q.png,621,547,0.128203,True,2
cju2mfjndoz700988b9lc3zeq.jpg,cju2mfjndoz700988b9lc3zeq,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2mfjndoz700988b9lc3zeq.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2mfjndoz700988b9lc3zeq.png,622,531,0.095615,True,1
cju2mh8t6p07008350e01tx2a.jpg,cju2mh8t6p07008350e01tx2a,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2mh8t6p07008350e01tx2a.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2mh8t6p07008350e01tx2a.png,588,528,0.062252,True,1
cju2nbdpmlmcj0993s1cht0dz.jpg,cju2nbdpmlmcj0993s1cht0dz,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2nbdpmlmcj0993s1cht0dz.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2nbdpmlmcj0993s1cht0dz.png,584,530,0.253961,True,1
cju2nd7l7z98o0799gfjvyfmw.jpg,cju2nd7l7z98o0799gfjvyfmw,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2nd7l7z98o0799gfjvyfmw.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2nd7l7z98o0799gfjvyfmw.png,1348,1070,0.185513,True,1
cju2nfnvxzdkd0878399axlco.jpg,cju2nfnvxzdkd0878399axlco,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2nfnvxzdkd0878399axlco.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2nfnvxzdkd0878399axlco.png,598,546,0.121188,True,1
cju2nguelpmlj0835rojdn097.jpg,cju2nguelpmlj0835rojdn097,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2nguelpmlj0835rojdn097.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2nguelpmlj0835rojdn097.png,591,529,0.166029,True,1
cju2nnqrqzp580855z8mhzgd6.jpg,cju2nnqrqzp580855z8mhzgd6,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2nnqrqzp580855z8mhzgd6.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2nnqrqzp580855z8mhzgd6.png,569,518,0.577464,True,1
cju2np2k9zi3v079992ypxqkn.jpg,cju2np2k9zi3v079992ypxqkn,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2np2k9zi3v079992ypxqkn.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2np2k9zi3v079992ypxqkn.png,603,531,0.100539,True,1
cju2nqapmzvk20801f9us40dx.jpg,cju2nqapmzvk20801f9us40dx,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2nqapmzvk20801f9us40dx.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2nqapmzvk20801f9us40dx.png,626,547,0.132445,True,2
cju2nsmwjlzyl0993jl80chvz.jpg,cju2nsmwjlzyl0993jl80chvz,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2nsmwjlzyl0993jl80chvz.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2nsmwjlzyl0993jl80chvz.png,625,547,0.047991,True,1
cju2ntxtdzlvu0799xl3j9pan.jpg,cju2ntxtdzlvu0799xl3j9pan,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ntxtdzlvu0799xl3j9pan.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2ntxtdzlvu0799xl3j9pan.png,626,547,0.026911,True,1
cju2nyc5f02m40801ojqbtiea.jpg,cju2nyc5f02m40801ojqbtiea,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2nyc5f02m40801ojqbtiea.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2nyc5f02m40801ojqbtiea.png,622,531,0.097265,True,1
cju2oi8sq0i2y0801mektzvw8.jpg,cju2oi8sq0i2y0801mektzvw8,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2oi8sq0i2y0801mektzvw8.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2oi8sq0i2y0801mektzvw8.png,1348,1070,0.763373,True,1
cju2omjpeqj5a0988pjdlb8l1.jpg,cju2omjpeqj5a0988pjdlb8l1,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2omjpeqj5a0988pjdlb8l1.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2omjpeqj5a0988pjdlb8l1.png,566,530,0.261991,True,1
cju2oo0wh0bqy0878biujeyhe.jpg,cju2oo0wh0bqy0878biujeyhe,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2oo0wh0bqy0878biujeyhe.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2oo0wh0bqy0878biujeyhe.png,621,530,0.082311,True,1
cju2osuru0ki00855txo0n3uu.jpg,cju2osuru0ki00855txo0n3uu,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2osuru0ki00855txo0n3uu.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2osuru0ki00855txo0n3uu.png,594,528,0.175904,True,1
cju2otvvv0l7z0855x7we8cb0.jpg,cju2otvvv0l7z0855x7we8cb0,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2otvvv0l7z0855x7we8cb0.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2otvvv0l7z0855x7we8cb0.png,571,531,0.073074,True,1
cju2ouil2mssu0993hvxsed6d.jpg,cju2ouil2mssu0993hvxsed6d,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2ouil2mssu0993hvxsed6d.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2ouil2mssu0993hvxsed6d.png,605,511,0.030224,True,1
cju2p0eveqtdc0835gpi3p93i.jpg,cju2p0eveqtdc0835gpi3p93i,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2p0eveqtdc0835gpi3p93i.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2p0eveqtdc0835gpi3p93i.png,622,528,0.110424,True,1
cju2p4ddkmzxj0993p94o62av.jpg,cju2p4ddkmzxj0993p94o62av,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2p4ddkmzxj0993p94o62av.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2p4ddkmzxj0993p94o62av.png,592,529,0.084702,True,1
cju2p91qir00k08350ddfif0w.jpg,cju2p91qir00k08350ddfif0w,train,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju2p91qir00k08350ddfif0w.jpg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/masks/cju2p91qir00k08350ddfif0w.png,1348,1070,0.050933,True,1
