index,case_id,slice_id,mean_dice,mean_iou,present_gt_classes,present_pred_classes
251,img0026,img0026_slice0077,0.7223175094841181,0.6408490475519487,"1,5,6,7,8,9,10","1,5,6,7,8,9,10,12"
252,img0026,img0026_slice0078,0.8026790523254789,0.7032240376153431,"1,5,6,7,8,9,10","1,5,6,7,8,9,10"
253,img0026,img0026_slice0079,0.7065374858818222,0.5931684232420611,"1,5,6,7,8,9","1,5,6,7,8,9"
254,img0026,img0026_slice0080,0.8463837937883539,0.7476020907282486,"1,5,6,7,8,9","1,5,6,7,8,9"
255,img0026,img0026_slice0081,0.8957235395586185,0.8274850299760352,"1,5,6,7,8,9","1,5,6,7,8,9"
256,img0026,img0026_slice0082,0.764416947864932,0.6846012798756306,"1,5,6,7,8,9","1,5,6,7,8,9"
257,img0026,img0026_slice0083,0.8262994769937535,0.7137187238271765,"5,6,8,9","5,6,8,9"
258,img0026,img0026_slice0084,0.864998045144759,0.7758005387317769,"5,6,8,9","5,6,8,9"
259,img0026,img0026_slice0085,0.7963252674754513,0.6862457764234545,"5,6,8,9","5,6,8,9"
260,img0026,img0026_slice0086,0.7129599555156854,0.6226397427586327,"5,6,8,9","5,6,8,9"
261,img0026,img0026_slice0087,0.8835794890771993,0.8017500331348679,"5,8,9","5,8,9"
262,img0026,img0026_slice0088,0.8419186939450526,0.7415441757113509,"5,8,9","5,8,9"
263,img0026,img0026_slice0089,0.8239442465347272,0.7154902168429818,"5,8,9","5,8,9"
264,img0026,img0026_slice0090,0.8720369765323331,0.7801582992900883,"5,8,9","5,8,9"
265,img0026,img0026_slice0091,0.8606452301345483,0.7627156125103718,"5,8,9","5,8,9"
266,img0026,img0026_slice0092,0.7062370773928764,0.6011714954822961,"5,8,9","5,8,9"
267,img0026,img0026_slice0093,0.5955311869572322,0.4741252078322222,"5,8,9","5,8,9"
268,img0026,img0026_slice0094,0.5483254800446536,0.4723079863317539,"5,8","5,8,9"
269,img0026,img0026_slice0095,0.5496855076702624,0.4691546811864349,"5,8","5,8,9"
270,img0026,img0026_slice0096,0.9064887266554131,0.8324177247481849,"5,8","5,8"
271,img0026,img0026_slice0097,0.8054418255500037,0.6878083524038041,"5,8","5,8"
272,img0026,img0026_slice0098,0.7612647120004549,0.614651416086603,"5,8","5,8"
273,img0026,img0026_slice0099,0.7285696616143102,0.5732757866548333,"5,8","5,8"
274,img0026,img0026_slice0100,0.7873951711403309,0.6495610250958258,"5,8","5,8"
275,img0026,img0026_slice0101,0.8291317051092546,0.7221763085191992,"5,8","5,8"
276,img0026,img0026_slice0102,0.8271090155791168,0.7234939935129163,"5,8","5,8"
277,img0026,img0026_slice0103,0.6923935504180534,0.5295165843183605,"5,8","5,8"
278,img0026,img0026_slice0104,0.6070369356959211,0.4547511829298574,"5,8","5,8"
279,img0026,img0026_slice0105,0.6382385138048348,0.5168661141920692,"5,8","5,8"
280,img0026,img0026_slice0106,0.6513047186437362,0.5055550194480227,"5,8","5,8"
281,img0026,img0026_slice0107,0.43750742324913955,0.3388190153866619,"5,8","5,6,8"
282,img0026,img0026_slice0108,0.6541520509575179,0.5402257887318889,"5,8","5,8"
283,img0026,img0026_slice0109,0.6935843888925781,0.5377709003111646,"5,8","5,8"
284,img0026,img0026_slice0110,0.66421393414101,0.5604985793170549,"5,8","5,8"
285,img0026,img0026_slice0111,0.6728454614315484,0.5701573581446743,"5,8","5,8"
286,img0026,img0026_slice0112,0.6319098918532684,0.5356529879767178,"5,8","5,8"
287,img0026,img0026_slice0113,0.752732871421118,0.6400030366476265,"5,8","5,8"
288,img0026,img0026_slice0114,0.833037446814493,0.7138612660257431,"5,8","5,8"
289,img0026,img0026_slice0115,0.7835041296226506,0.6441364482393538,"5,8","5,8"
290,img0026,img0026_slice0116,0.7299270072459907,0.5747126436121021,5,5
291,img0026,img0026_slice0117,0.38124999997617187,0.30808080804968885,5,"5,6"
292,img0026,img0026_slice0118,0.6607142856847895,0.49333333330044443,5,5
293,img0026,img0026_slice0119,0.39634146339046694,0.3282828282496684,5,"5,6"
294,img0026,img0026_slice0120,0.7499999999278847,0.5999999999076924,5,5
295,img0026,img0026_slice0121,0.0,0.0,5,6
296,img0026,img0026_slice0122,0.0,0.0,5,
297,img0026,img0026_slice0123,0.0,0.0,5,
298,img0028,img0028_slice0004,0.0,0.0,,
299,img0028,img0028_slice0017,0.0,0.0,,
300,img0028,img0028_slice0020,0.0,0.0,,2
301,img0028,img0028_slice0025,0.0,0.0,,6
302,img0028,img0028_slice0036,0.0,0.0,6,9
303,img0028,img0028_slice0037,0.0,0.0,6,9
304,img0028,img0028_slice0038,0.0,0.0,6,9
305,img0028,img0028_slice0039,0.42398777692571443,0.36803713527363346,6,"6,9"
306,img0028,img0028_slice0040,0.3991116751243711,0.3321013727525649,6,"6,9"
307,img0028,img0028_slice0041,0.19590075512278815,0.13871066299903415,6,"6,8,9"
308,img0028,img0028_slice0042,0.6409750253401023,0.5643730065012736,"2,6,8,9","2,6,8"
309,img0028,img0028_slice0043,0.7188164575427664,0.6575895438736211,"2,6,8,9,14","2,6,8,9"
310,img0028,img0028_slice0044,0.3288786789566202,0.31038920526401753,"2,6,8,9,14","2,6,9,11"
311,img0028,img0028_slice0045,0.4196809662337188,0.37644077937233655,"2,6,8,9,14","2,6,9,11"
312,img0028,img0028_slice0046,0.6114915903068445,0.5156288841864958,"2,6,8,9,14","2,6,8,9,11,14"
313,img0028,img0028_slice0047,0.7125385613545294,0.6335604057918152,"2,6,8,9,14","2,6,8,9,11,14"
314,img0028,img0028_slice0048,0.7084208096171835,0.6308313960339287,"2,3,6,8,9,14","2,3,6,8,9,11,14"
315,img0028,img0028_slice0049,0.6889988382918745,0.6329158753416276,"2,3,6,8,9,14","2,3,6,8,9,11,14"
316,img0028,img0028_slice0050,0.7066734869637548,0.6428783383224976,"2,3,6,8,9,11,14","2,3,6,9,11,14"
317,img0028,img0028_slice0051,0.7522058239464791,0.672269673653868,"2,3,4,6,8,9,11,14","2,3,4,6,9,11,14"
318,img0028,img0028_slice0052,0.6760972806929917,0.6119758213800399,"2,3,4,6,8,9,11,14","2,3,4,6,9,11,12,14"
319,img0028,img0028_slice0053,0.6454736409895004,0.5965552873382818,"2,3,4,6,8,9,11,14","2,3,4,6,8,9,10,11,12,14"
320,img0028,img0028_slice0054,0.5730265776582217,0.4991739276079075,"2,3,4,6,8,9,11,14","2,3,4,6,9,10,11,12,14"
321,img0028,img0028_slice0055,0.6497144279103045,0.5870013856912092,"2,3,4,6,8,9,11,14","2,3,4,6,8,9,10,11,14"
322,img0028,img0028_slice0056,0.6561557868753849,0.5631895247973766,"2,3,4,6,7,8,9,11,14","2,3,4,6,8,9,11,14"
323,img0028,img0028_slice0057,0.6070320093101375,0.5163454017064042,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,10,11,14"
324,img0028,img0028_slice0058,0.5290152318230616,0.4458882969991618,"2,3,4,6,7,8,9,11,14","2,3,4,6,7,8,9,10,11,12,14"
325,img0028,img0028_slice0059,0.6920079538098631,0.584521775303132,"2,3,4,6,7,8,9,10,11,14","2,3,4,6,7,8,9,10,11,12,14"
326,img0028,img0028_slice0060,0.6815172260042605,0.5778138020744604,"2,3,4,6,7,8,9,10,11,14","2,3,4,6,7,8,9,10,11,12,14"
327,img0028,img0028_slice0061,0.5844674105792144,0.5057702425737917,"2,3,4,6,7,8,9,10,11,14","2,3,4,6,7,8,9,10,11,12,13,14"
328,img0028,img0028_slice0062,0.6415709970013884,0.5449091111292244,"1,2,3,4,6,7,8,9,10,11,12,13,14","1,3,4,6,7,8,9,10,11,12,13,14"
329,img0028,img0028_slice0063,0.7073234907558099,0.6183016045117845,"1,3,4,6,7,8,9,10,11,12,13,14","1,3,4,6,8,9,10,11,12,13,14"
330,img0028,img0028_slice0064,0.7331771639099205,0.658234520593926,"1,3,6,7,8,9,10,11,12,13","1,3,4,6,7,8,9,10,11,12,13"
331,img0028,img0028_slice0065,0.6753121653522878,0.5895656660762818,"1,3,6,7,8,9,10,11,12,13","1,3,4,6,7,8,9,10,11,12,13,14"
332,img0028,img0028_slice0066,0.6247102790188199,0.5317379089039047,"1,3,6,7,8,9,10,11,12,13","1,4,6,7,8,9,10,11,12,13"
333,img0028,img0028_slice0067,0.4937459778789312,0.42565774097702586,"1,6,7,8,9,10,11,12,13","1,2,4,6,7,8,9,10,11,13"
334,img0028,img0028_slice0068,0.4942889427033653,0.42834592553344075,"1,6,7,8,9,10,12,13","1,2,4,6,7,8,9,10,13"
335,img0028,img0028_slice0069,0.49056044215404676,0.4337478924544624,"1,6,7,8,9,10,12,13","1,4,6,7,8,9,10,13,14"
336,img0028,img0028_slice0070,0.543443070712934,0.48828054126591375,"1,6,7,8,9,10,12","1,4,6,7,8,9,10,13"
337,img0028,img0028_slice0071,0.6092794678758753,0.5554400797230756,"1,6,7,8,9,10","1,4,6,7,8,9,10,13"
338,img0028,img0028_slice0072,0.560618617104589,0.49873892723925256,"1,5,6,7,8,9","1,4,5,6,7,8,9,10,13"
339,img0028,img0028_slice0073,0.6678257077427703,0.6083288373182467,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
340,img0028,img0028_slice0074,0.6722315031953672,0.6153123357788406,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
341,img0028,img0028_slice0075,0.6624983173974917,0.5987915217982048,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
342,img0028,img0028_slice0076,0.6850538207460191,0.6344703580658333,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
343,img0028,img0028_slice0077,0.6841121299955712,0.6325512883367767,"1,5,6,7,8,9","1,4,5,6,7,8,9,10"
344,img0028,img0028_slice0078,0.7709713672989044,0.7024313711456756,"1,5,6,7,8,9","1,5,6,7,8,9,10"
345,img0028,img0028_slice0079,0.8235330377769833,0.7632680888460761,"5,6,7,8,9","5,6,7,8,9"
346,img0028,img0028_slice0080,0.93417831845733,0.8786149214145477,"5,6,8,9","5,6,8,9"
347,img0028,img0028_slice0081,0.917885715701461,0.8556230165090538,"5,6,8,9","5,6,8,9"
348,img0028,img0028_slice0082,0.9312293163206473,0.8728322523850254,"5,6,8,9","5,6,8,9"
349,img0028,img0028_slice0083,0.8807051072019971,0.7930588989621397,"5,6,8,9","5,6,8,9"
350,img0028,img0028_slice0084,0.8578015106383573,0.7685479389888905,"5,8,9","5,8,9"
351,img0028,img0028_slice0085,0.9094060760300152,0.8402093595132921,"5,8","5,8"
352,img0028,img0028_slice0086,0.9057142856449945,0.8312841528953037,"5,8","5,8"
353,img0028,img0028_slice0087,0.9336687361033766,0.8762556503061809,"5,8","5,8"
354,img0028,img0028_slice0088,0.9113468799910294,0.8401215804395052,"5,8","5,8"
355,img0074,img0074_slice0012,0.0,0.0,,
356,img0074,img0074_slice0026,0.0,0.0,,
357,img0074,img0074_slice0030,0.0,0.0,,
358,img0074,img0074_slice0045,0.3636363636169178,0.2857142856902761,3,"3,9"
359,img0074,img0074_slice0046,0.8001491424135674,0.6760416666416973,"3,14","3,14"
360,img0074,img0074_slice0047,0.7643988847977705,0.6573480788795216,"3,14","3,14"
361,img0074,img0074_slice0048,0.12410443229940799,0.07666001766917246,"1,3,14","3,6,7,11,14"
362,img0074,img0074_slice0049,0.2302276842010702,0.1493795441756544,"1,3,14","1,3,6,9,14"
363,img0074,img0074_slice0050,0.07458785685519952,0.04804454804417474,"1,3,11,14","2,3,6,14"
364,img0074,img0074_slice0051,0.15748383248777023,0.10302422227396643,"1,3,11,14","1,3,6,11,14"
365,img0074,img0074_slice0052,0.4254446422640571,0.3327044777843514,"1,3,11,14","1,3,6,11,14"
366,img0074,img0074_slice0053,0.41572358008055765,0.3450600646427201,"1,3,7,11,14","1,2,3,6,7,9,11,14"
367,img0074,img0074_slice0054,0.5614332944722558,0.4734413881819229,"1,3,7,11,14","1,2,3,7,9,11,14"
368,img0074,img0074_slice0055,0.4437971625159872,0.38216633262136984,"1,3,7,11,14","1,2,3,6,7,9,10,11,14"
369,img0074,img0074_slice0056,0.5447495510735871,0.48930987623917277,"1,3,7,11,14","1,2,3,7,9,10,11,14"
370,img0074,img0074_slice0057,0.44511178124709616,0.38220482184261295,"1,3,7,11,14","1,2,3,6,7,10,11,13,14"
371,img0074,img0074_slice0058,0.5093506343468791,0.4479670368529401,"1,3,6,7,11,14","1,2,3,6,7,9,10,11,14"
372,img0074,img0074_slice0059,0.44950102590787694,0.3987113631503419,"1,3,4,6,7,11,14","1,2,3,6,7,9,10,11,13,14"
373,img0074,img0074_slice0060,0.5378110554013861,0.48080905228900334,"1,3,4,6,7,11,14","1,2,3,4,6,7,9,10,11,13,14"
374,img0074,img0074_slice0061,0.5599060066617754,0.5136470472544689,"1,3,4,6,7,11,14","1,2,3,4,6,7,9,10,11,13,14"
375,img0074,img0074_slice0062,0.4411307537647506,0.4039497787105564,"1,3,4,6,7,14","1,2,3,4,6,7,9,10,11,12,13,14"
376,img0074,img0074_slice0063,0.38324915730294734,0.35825241693557625,"1,3,4,6,7","1,2,3,4,6,7,9,10,11,12,13,14"
377,img0074,img0074_slice0064,0.2429526085803461,0.22670127516201918,"1,3,6,7","1,2,3,4,6,7,9,10,11,12,13,14"
378,img0074,img0074_slice0065,0.3595847103811243,0.34548510598272786,"1,3,6,7","1,2,6,7,9,10,12"
379,img0074,img0074_slice0066,0.4115462581578466,0.39594958634939387,"1,5,6,7","1,6,7,9,10,12"
380,img0074,img0074_slice0067,0.5018634168504086,0.46464542801443637,"1,5,6,7","1,5,6,7,9,10,12"
381,img0074,img0074_slice0068,0.6906972617816386,0.6360394221907588,"1,5,6,7","1,5,6,7,9"
382,img0074,img0074_slice0069,0.5292061581332563,0.4483956054317967,"1,5,6,7","1,5,6,7,9"
383,img0074,img0074_slice0070,0.509088971702453,0.4495869643241209,"1,5,6,7","1,5,6,7,9"
384,img0074,img0074_slice0071,0.8925776486799878,0.812021795102668,"1,5,6,7","1,5,6,7"
385,img0074,img0074_slice0072,0.8790819223217052,0.8010990857236768,"1,5,6,7","1,5,6,7"
386,img0074,img0074_slice0073,0.9036289734786196,0.8278515375196738,"5,6","5,6"
387,img0074,img0074_slice0074,0.6069281641751664,0.5600982679606744,"5,6","5,6,9"
388,img0074,img0074_slice0075,0.6160077936545874,0.5753256345502576,"5,6","5,6,9"
389,img0074,img0074_slice0076,0.6211812444554803,0.5831005761950395,"5,6","5,6,9"
390,img0074,img0074_slice0077,0.5815212592157931,0.5200459702282672,"5,6","5,6,9"
391,img0074,img0074_slice0078,0.5280795789021462,0.4540322580328011,"5,6","5,6,9"
392,img0074,img0074_slice0084,0.0,0.0,,"1,5,6,8"
393,img0074,img0074_slice0085,0.0,0.0,,"2,5,8"
